"target_id","pval","qval","b","se_b","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"MSTRG.20891",0.000384072326793904,0.00238937204427929,0.299508065500708,0.0843496265157244,7.59613601035058,0.0290804367700759,0.00504283333341332,-0.00233169285830982,0.00562945590659998,0.00562945590659998
"NUP133",0.000384599319466052,0.00239201011432366,0.320800899349742,0.0903554523971187,6.03553230211047,0.0337876072826936,0.00256136679577631,0.00108068592373895,0.00968479487105568,0.00968479487105568
"CNTNAP3P2",0.000385723513648116,0.00239836006505957,-1.60550772703517,0.4522985408181,3.15145077381684,1.00170912016701,0.237031638495696,0.0484841136244572,0.0698293165435775,0.0698293165435775
"UNC50",0.000387224871070238,0.0024070511247159,0.278875683076667,0.0785866185174016,6.41716099194899,0.0278398857907098,0.00120406748131657,0.00443142227776652,0.00805971743368284,0.00805971743368284
"RP11-846E15.2",0.000387529658739751,0.00240830145773652,-0.570417990979513,0.160752053291819,4.46321356584295,0.127048121800359,0.0118010314751798,0.0249928641128546,0.0269608024811236,0.0269608024811236
"MSTRG.2965",0.000388424534675122,0.00241321724270351,1.07923974211602,0.304197472224372,5.5417205466733,0.460470848818031,0.105618251601051,0.0331859015604955,0.0129220758193582,0.0331859015604955
"ZBTB8A",0.000388592807578131,0.00241361734212389,0.487905732913745,0.137526869781698,5.32074958902646,0.0922441773611103,0.0134696298967258,0.0125660902258748,0.0149008299712023,0.0149008299712023
"MSTRG.10695",0.000390372140457817,0.00242402112658414,-1.04919231691833,0.295838094068917,6.5967889640835,0.435265568846932,0.00624160509722044,0.125038661756273,0.00746912851357381,0.125038661756273
"AFM",0.000391228250776254,0.00242868812050148,-2.09977960146037,0.592165907678509,0.356742620170237,1.34796569849501,0.0733082694845262,-0.0417540368816606,0.452682423840543,0.452682423840543
"HRAS",0.000391539670406539,0.0024299721638799,0.311944684557039,0.0879777722126081,7.04481164379006,0.0368421833791351,0.00520846009394691,0.00435321179620009,0.00640167251129343,0.00640167251129343
"STK32B",0.000393991668584177,0.00244389273576925,-0.295808117212469,0.0834655120092596,6.06909428783926,0.0341233499297439,0.000933356738584122,0.00890741484530112,0.00951638080386766,0.00951638080386766
"MSTRG.25926",0.000393993036159046,0.00244389273576925,-0.464396192136878,0.131034524426743,5.9861193100321,0.0853032028914608,0.0125840014732104,0.0131710684144038,0.00994357661298765,0.0131710684144038
"NIFK-AS1",0.00039442661463216,0.00244592922807389,0.618846558499519,0.174628692929642,4.24578580224478,0.127347369784293,0.0147437775517776,0.000826286066076164,0.0309989930396952,0.0309989930396952
"MSTRG.10103",0.000396254253746941,0.00245635531967154,-0.594388855026221,0.167784835983771,4.58551503727948,0.139771534717135,0.0101813683215565,0.0320462584575947,0.0249065940048177,0.0320462584575947
"PCDH1",0.000396319336092641,0.00245635531967154,-1.16113334504595,0.327770193385247,2.985768410294,0.533389153099441,0.0804917287861797,0.0806582207215232,0.079748485201713,0.0806582207215232
"MSTRG.12193",0.000398934728985159,0.00247190596338644,0.567170311367805,0.160181968081313,4.99875507979377,0.108845404450368,0.019782027745425,-0.00435608296885933,0.0187053666021794,0.0187053666021794
"AC240274.1",0.000399197963557499,0.00247287760096562,0.278822998569115,0.0787499121959967,6.50379174688058,0.0255236113234692,0.00153905761622083,0.00121210733896324,0.00776326539009495,0.00776326539009495
"MSTRG.26731",0.000401133766728925,0.00248420687732231,0.313693899497703,0.0886307012662916,6.6441393179501,0.0374138852046749,0.00445296167038373,0.00541294636718163,0.00733014014004821,0.00733014014004821
"TSPAN14",0.000402843320733312,0.00249412933667978,-0.325734914805067,0.092061957963833,6.9951544478842,0.0420014553418806,0.00142941140520932,0.0112836947509925,0.00649585363604272,0.0112836947509925
