"","target_id","pval","qval","test_stat","rss","degrees_free","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"1384","SCRN3",0.000198977686188334,0.00333822780958277,13.8407131363591,0.566770449095085,1,5.78851859277159,0.113354089819017,0.00455832964692319,0.108795760172094,0.0268777101013912,0.108795760172094
"1385","MKLN1",0.000198951230838165,0.00333822780958277,13.8409629892851,0.328444781349013,1,5.70571966776438,0.065688956269803,0.00148813352263094,0.0642008227471717,0.028021878782236,0.0642008227471717
"1386","MSTRG.15823",0.000199420145515259,0.00333938367933401,13.8365393598015,0.186452873099736,1,7.70596796597598,0.0372905746199474,0.000554742571105896,0.0367358320488412,0.0154562684698826,0.0367358320488412
"1387","MSTRG.18920",0.000199477730543794,0.00333938367933401,13.8359968389357,0.339772637650853,1,6.48456108915176,0.0679545275301704,0.0025116928396294,0.0654428346905411,0.0201943379929648,0.0654428346905411
"1388","LCNL1",0.000199297065925887,0.00333938367933401,13.837699448274,10.3435105659469,1,1.7864300681748,2.06870211318937,0.131415577379977,1.93728653580939,0.354967823047751,1.93728653580939
"1389","GBP2",0.000199942233533263,0.00334474999163348,13.8316264176461,2.09959663037266,1,4.13718332968158,0.419919326074531,0.0228954280280069,0.397023898046524,0.0726697863884216,0.397023898046524
"1390","MSTRG.390",0.000200198158009265,0.00334662187014624,13.8292228406816,1.13046739153849,1,4.74967925626675,0.226093478307698,0.00863207377873345,0.217461404528965,0.0503330443637743,0.217461404528965
"1391","PARP1",0.000201447634459206,0.00336025644960095,13.8175323515362,0.265887317065906,1,6.42462504586759,0.0531774634131815,0.000347831482162716,0.0528296319310184,0.0206294160708243,0.0528296319310184
"1392","MSTRG.6890",0.000201199439242517,0.00336025644960095,13.8198487180718,0.970650296809737,1,7.59182158916986,0.194130059361947,0.00338624605464023,0.190743813307307,0.0156812254805978,0.190743813307307
"1393","RP11-66N24.3",0.00020133185554938,0.00336025644960095,13.8186125397231,0.610777943074192,1,5.33481820773449,0.122155588614838,0.00496837072604405,0.117187217888794,0.0342946323963677,0.117187217888794
"1394","NR2F1-AS1",0.000201922751128429,0.00336576545568162,13.8131061720364,1.58292052700621,1,4.51971929498237,0.316584105401241,0.0352691708084058,0.281314934592836,0.0581412469919461,0.281314934592836
"1395","TCHH",0.000202140415565431,0.00336697827675867,13.8110819168187,17.085131173393,1,1.82762962156436,3.4170262346786,0.189770831758721,3.22725540291987,0.345003644101987,3.22725540291987
"1396","SGCA",0.000202295091724735,0.003367000821999,13.8096447798767,3.56191604204151,1,4.0141519068288,0.712383208408303,0.0529382514782524,0.65944495693005,0.0780671038291264,0.65944495693005
"1397","TNFAIP6",0.000202431578082828,0.003367000821999,13.8083775682804,10.8640646670995,1,2.17466899356514,2.17281293341991,0.294862173429821,1.87795075999008,0.270705333522043,1.87795075999008
"1398","HHIP",0.000203164157509942,0.0033743547990715,13.8015905882767,8.71333236878213,1,2.30183110086762,1.74266647375643,0.135260497849138,1.60740597590729,0.247366754889212,1.60740597590729
"1399","MSTRG.27166",0.000203140541280551,0.0033743547990715,13.8018089959092,4.80341481061672,1,4.22655979830292,0.960682962123343,0.0229848555603822,0.937698106562962,0.0690098515681413,0.937698106562962
"1400","MSTRG.7525",0.000203466346279978,0.00337696001582968,13.7987981412275,0.454338363271386,1,6.73185579187985,0.0908676726542774,0.00584751661232944,0.0850201560419477,0.0186722175684076,0.0850201560419477
"1401","SMEK2",0.000203650588115815,0.00337760532866458,13.7970976604019,0.202331486574674,1,7.8942488044898,0.0404662973149352,0.000933063659323715,0.0395332336556111,0.0151570397367401,0.0395332336556111
"1402","MSTRG.16330",0.000204203853601806,0.00338195348702178,13.7920005339518,0.484858195326148,1,6.74848205356988,0.0969716390652297,0.00626264494146934,0.0907089941237602,0.018584176685526,0.0907089941237602
"1403","TXNDC9",0.000204161563535393,0.00338195348702178,13.7923896526565,0.25094936462345,1,6.09459211113216,0.0501898729246902,0.00100479143503895,0.049185081489651,0.0233870617368804,0.049185081489651
"1404","MSTRG.16388",0.000204445691287259,0.0033835470674863,13.7897768992243,0.357425824218282,1,6.4121465640071,0.0714851648436566,0.00523153336451126,0.0662536314791451,0.0207222393500817,0.0662536314791451
"1405","EBNA1BP2",0.000205154122019884,0.00338703538902623,13.7832782816411,0.147435113869807,1,7.37711466034598,0.0294870227739616,0.000316121338244808,0.0291709014357166,0.0161975432151549,0.0291709014357166
"1406","ANKRD30A",0.000205280713672038,0.00338703538902623,13.782119405144,8.37249251873049,1,3.98149444012724,1.6744985037461,0.236112771444949,1.43838573230115,0.0795803042247055,1.43838573230115
"1407","F7",0.000205184120155418,0.00338703538902623,13.7830036001968,13.1919386477808,1,3.76988839699608,2.63838772955617,0.0792162378344765,2.55917149172169,0.0903928065225661,2.55917149172169
"1408","MSTRG.17897",0.000205531068106687,0.00338703538902623,13.7798296673183,0.456651237147482,1,6.50336679569078,0.0913302474294963,0.0102722282118924,0.0810580192176041,0.020063256433092,0.0810580192176041
"1409","RP11-396K3.1",0.00020538780717349,0.00338703538902623,13.7811395854753,0.943084388325667,1,8.36090451119271,0.188616877665133,0.000719544840129472,0.187897332825004,0.0147829219294395,0.187897332825004
"1410","BRSK1",0.000204810725569429,0.00338703538902623,13.7864255175161,1.71890550615807,1,3.99502629993869,0.343781101231614,0.0289350658408332,0.31484603539078,0.0789488600906009,0.31484603539078
"1411","GRINA",0.000205917774574071,0.00339100312544516,13.7762983723887,0.204218054740011,1,6.68411625310567,0.0408436109480024,0.000874227119870598,0.0399693838281315,0.0189342828817055,0.0399693838281315
"1412","RPAIN",0.000206860124511786,0.00340410896115854,13.7677209989378,0.169957205805627,1,8.01504792197959,0.0339914411611251,0.0010068596390893,0.032984581522036,0.0150107516436823,0.032984581522036
"1413","NOSTRIN",0.000207052491808648,0.00340486319863109,13.7659748894748,2.64671915037071,1,4.09838230062782,0.529343830074142,0.0303022581450341,0.499041571929109,0.0743235994221874,0.499041571929109
"1414","TEF",0.000207649468465684,0.00341226523993539,13.7605665465707,1.08085215292806,1,5.14393657935961,0.216170430585611,0.0282935463532979,0.187876884232314,0.0385526318742721,0.187876884232314
"1415","MAGED4",0.000208876861630442,0.00343000901543813,13.7494959540291,1.36266802231274,1,4.90556525534318,0.272533604462549,0.0194683813613629,0.253065223101185,0.0452954859121041,0.253065223101185
"1416","COL22A1",0.000209205602922623,0.00343298120728112,13.746541966937,10.0555971221843,1,0.805242332729701,2.01111942443685,0.10044068654,1.91067873789685,0.687634388616766,1.91067873789685
"1417","TMEM214",0.000209620208246889,0.00343465607393587,13.7428230885064,0.191226847367055,1,6.60069736429385,0.038245369473411,0.000890613930743598,0.0373547555426674,0.019427110522169,0.0373547555426674
"1418","CEBPZ",0.000209515885276529,0.00343465607393587,13.7437581342908,0.280365754902366,1,7.66677530273887,0.0560731509804735,0.000436554416695929,0.0556365965637774,0.0155297347457205,0.0556365965637774
"1419","MSTRG.23340",0.000209751117615553,0.00343465607393587,13.7416504121652,0.335845069377154,1,6.15176373499535,0.0671690138754309,0.00322871511952389,0.0639402987559069,0.0228526917388803,0.0639402987559069
"1420","SOD2",0.000209975131137099,0.0034359029204941,13.739645425278,0.238957330728619,1,6.68275989498593,0.0477914661457239,0.00153419715624189,0.0462572689894819,0.0189419345056075,0.0462572689894819
"1421","MSTRG.4100",0.0002108722789214,0.00343916348068237,13.7316372296467,0.352989845824033,1,5.83078015630148,0.0705979691648064,0.00354268980573235,0.0670552793590743,0.0263260122782191,0.0670552793590743
"1422","MEN1",0.000211210461651478,0.00343916348068237,13.7286274200265,0.773924915910008,1,7.11634503485936,0.154784983182002,0.0031008079070815,0.15168417527492,0.0169996715451793,0.15168417527492
"1423","PRICKLE1",0.000211207576620359,0.00343916348068237,13.7286530761212,6.95125353207027,1,4.4939745826346,1.39025070641405,0.0531504282697475,1.33710027814431,0.0590407655581692,1.33710027814431
"1424","CRYL1",0.000210534300352158,0.00343916348068237,13.7346500850289,0.960049518758319,1,5.43887305408726,0.192009903751663,0.00397219190091825,0.188037711850746,0.0323306237661271,0.188037711850746
"1425","CYB5A",0.000210656947719424,0.00343916348068237,13.7335562019235,0.266884243742868,1,7.13312907572563,0.0533768487485741,0.00100953891560015,0.0523673098329735,0.016941544036366,0.0523673098329735
"1426","NDUFA10",0.000210468196381154,0.00343916348068237,13.7352399279299,0.485061537355206,1,7.18387610751865,0.0970123074710417,0.0010665394096303,0.0959457680614109,0.0167720258852312,0.0959457680614109
"1427","MSTRG.20992",0.000211055757710978,0.00343916348068237,13.7300036744716,0.675301782321657,1,6.01830886576621,0.135060356464332,0.00387161701785427,0.131188739446477,0.0241502029721918,0.131188739446477
"1428","EIF4G2",0.00021201038806601,0.00344253904759037,13.7215273963085,0.17789526958094,1,8.34942973377773,0.035579053916188,0.000303077759323774,0.0352759761568643,0.0147860087658634,0.0352759761568643
"1429","INPPL1",0.000211785247659103,0.00344253904759037,13.7235229750147,0.232584526612888,1,6.55208821082353,0.0465169053225774,0.0010842100300141,0.0454326952925636,0.0197361788333184,0.0454326952925636
"1430","RAB3IP",0.000211655410754001,0.00344253904759037,13.7246747833241,1.22148110629688,1,6.41290995624869,0.244296221259375,0.0158676933775567,0.228428527881818,0.020716542506538,0.228428527881818
"1431","CCNL1",0.000212008249323292,0.00344253904759037,13.7215463434514,0.399637295656262,1,6.62120067915006,0.0799274591312523,0.00233703780762744,0.077590421323625,0.0193016922466631,0.077590421323625
"1432","MSTRG.19861",0.000212245734757975,0.00344395383577954,13.7194436333028,1.07998455657394,1,6.14834078708149,0.215996911314789,0.0149363908746778,0.201060520440111,0.0228838611399081,0.201060520440111
"1433","GDA",0.000213041553835855,0.00345445467196784,13.7124146452251,6.84589533848776,1,3.69049094458892,1.36917906769755,0.0318686670712631,1.33731040062629,0.094986487871823,1.33731040062629
"1434","EIF4EBP2",0.000213596196268262,0.00345994953757166,13.7075314507333,0.193559969324664,1,7.89397188529381,0.0387119938649323,0.000334932867723357,0.0383770609972095,0.0151574156280127,0.0383770609972095
"1435","MSTRG.8242",0.000213678240076404,0.00345994953757166,13.7068102037979,0.765091672415004,1,5.0286849207902,0.153018334483001,0.00682280662152661,0.146195527861474,0.0416370152474103,0.146195527861474
"1436","MSTRG.9855",0.000214232572097536,0.00346475119478992,13.7019443713928,32.0288311929911,1,1.60258563855212,6.40576623859822,1.21831975817425,5.18744648042396,0.402748621177618,5.18744648042396
"1437","MSTRG.14981",0.000214273001674691,0.00346475119478992,13.7015899839187,18.9333876419641,1,1.51331246815179,3.78667752839282,0.0902544786283083,3.69642304976451,0.428033934403712,3.69642304976451
"1438","NUP35",0.000214441801443381,0.00346506933125063,13.7001110886253,0.268565987715212,1,6.29899681529982,0.0537131975430425,0.00291253133054156,0.0508006662125008,0.0215969817816237,0.0508006662125008
"1439","MEIS3",0.000214622370736639,0.00346557707188086,13.6985303755854,0.5594233686329,1,6.51312143727837,0.11188467372658,0.00479249024079262,0.107092183485787,0.0199963395469332,0.107092183485787
"1440","C6orf48",0.000216669383295439,0.00347448570755889,13.6807038377331,0.334411513960113,1,6.84394467736474,0.0668823027920229,0.0012966312452501,0.0655856715467724,0.0181090734994125,0.0655856715467724
"1441","SLC6A9",0.000216490444278065,0.00347448570755889,13.6822553565599,2.04413391230926,1,5.0544854300797,0.408826782461852,0.0140009673529344,0.394825815108917,0.0409157711603961,0.394825815108917
"1442","SCD",0.000216577488785561,0.00347448570755889,13.6815004621699,1.05873097137662,1,9.97035745538395,0.211746194275325,3.96289415893722e-05,0.211706565333735,0.0175564692041112,0.211706565333735
"1443","MSTRG.16226",0.000216564056710295,0.00347448570755889,13.6816169320324,1.44385344846741,1,4.67523151174329,0.288770689693483,0.0271757031334956,0.261594986559987,0.0528369051916004,0.261594986559987
"1444","NAGK",0.000215983061263142,0.00347448570755889,13.6866617369251,0.584262721463136,1,5.95298844136062,0.116852544292627,0.004018559916218,0.112833984376409,0.024855906475798,0.112833984376409
"1445","RP5-1059L7.1",0.000216174749987196,0.00347448570755889,13.68499578681,4.56449861413497,1,4.04274899189845,0.912899722826995,0.0157691033391688,0.897130619487826,0.076771290552101,0.897130619487826
"1446","MYLK",0.000215646074147908,0.00347448570755889,13.6895940775763,0.399008522077739,1,6.49860368712826,0.0798017044155485,0.00452623044767125,0.0752754739678766,0.0200961970538655,0.0752754739678766
"1447","MSTRG.26019",0.000216502236879526,0.00347448570755889,13.6821530671945,1.0626975037123,1,4.13939972302937,0.21253950074246,0.0151680481294245,0.197371452613035,0.0725765663853812,0.197371452613035
"1448","TCEAL4",0.000215738701623296,0.00347448570755889,13.6887876067357,0.198014234712097,1,7.5353630604729,0.03960284694242,0.000405672641753869,0.0391971743006656,0.0158050116635493,0.0391971743006656
"1449","ADRBK2",0.000215667461498106,0.00347448570755889,13.6894078353795,0.933399709438487,1,4.8435278339031,0.186679941887698,0.0173728031638638,0.169307138723834,0.0472559864848592,0.169307138723834
"1450","IMMT",0.000217053775000219,0.00347824932131385,13.6773752701171,0.176433217343385,1,8.21674528511239,0.0352866434686773,0.000392188435992537,0.0348944550326845,0.0148438867487831,0.0348944550326845
"1451","PTPRK",0.000217526296207987,0.00347862423860205,13.673291690297,0.90369499572051,1,6.38581197876826,0.180738999144102,0.0063318820419652,0.174407117102137,0.0209202847440785,0.174407117102137
"1452","PTPRF",0.000217485672105539,0.00347862423860205,13.6736424168779,1.24788358714169,1,8.34586568349292,0.249576717428338,0.00141241729549852,0.248164300132839,0.0147870295796434,0.248164300132839
"1453","SORCS2",0.000217474872210353,0.00347862423860205,13.6737356684524,3.26710175819867,1,4.7435563032441,0.653420351639734,0.0594369216561749,0.593983429983558,0.050537382066482,0.593983429983558
"1454","FADS3",0.000218204157251686,0.0034822745864699,13.6674491221288,0.939770178228922,1,5.22033410599701,0.187954035645785,0.00881184156107767,0.179142194084707,0.0367156622236601,0.179142194084707
"1455","MSTRG.12255",0.000218050238068807,0.0034822745864699,13.6687741641922,1.67208685904034,1,6.29181540136934,0.334417371808069,0.0029430793033137,0.331474292504754,0.0216548092227382,0.331474292504754
"1456","DTYMK",0.000218065103685099,0.0034822745864699,13.6686461496469,0.21769876103952,1,7.17339247404549,0.0435397522079044,0.000540478819606344,0.0429992733882977,0.0168063120266628,0.0429992733882977
"1457","IARS2",0.000218509274221269,0.00348363822255933,13.6648252471846,0.194266387345985,1,6.61585881142028,0.038853277469197,0.000137537145394483,0.0387157403238025,0.0193340922551123,0.0387157403238025
"1458","RAB9A",0.000218589452939038,0.00348363822255933,13.6641363571363,0.417060403850788,1,6.10123550182474,0.0834120807701582,0.00402449767208439,0.0793875830980732,0.0233234109708932,0.0793875830980732
"1459","GGT5",0.000218793133865245,0.00348449435126308,13.6623874888389,2.47932764393336,1,4.44964830600876,0.495865528786673,0.0226831340334668,0.473182394753205,0.0606106006989069,0.473182394753205
"1460","PTBP3",0.000219012250591595,0.00348559496900432,13.6605079145991,0.204473934276368,1,8.0087569596328,0.0408947868552734,0.00157662917017538,0.0393181576850982,0.0150175045408501,0.0393181576850982
"1461","MSTRG.7490",0.000219558566626105,0.00348712430220382,13.6558298771078,1.05412637627101,1,5.58548956528132,0.210825275254203,0.0186150920025878,0.192210183251615,0.0298406023341204,0.192210183251615
"1462","NPR3",0.00021955280196121,0.00348712430220382,13.6558791779769,12.0140355966431,1,5.04759655598236,2.40280711932863,0.00720539710957198,2.39560172221906,0.0411066824822705,2.39560172221906
"1463","MSTRG.24513",0.000219556492989914,0.00348712430220382,13.6558476112177,1.3428430695061,1,5.29538538182112,0.268568613901219,0.0188028410892108,0.249765772812008,0.0350853848111186,0.249765772812008
"1464","PAPSS2",0.000220604421210577,0.00349912609159791,13.6469069796275,1.12140415276195,1,6.82508469215221,0.22428083055239,0.00266041708433127,0.221620413468059,0.0181989757443499,0.221620413468059
"1465","GABRA5",0.000220615412471636,0.00349912609159791,13.6468134321955,12.2485190789876,1,4.99961232520379,2.44970381579753,0.0107087414503617,2.43899507434717,0.0424696295267423,2.43899507434717
"1466","ADK",0.00022233248681685,0.00352240871723117,13.6322566593472,0.270367198853785,1,6.97680152827919,0.0540734397707572,0.00126575624904285,0.0528076835217141,0.0175264084668398,0.0528076835217141
"1467","MSTRG.23474",0.000222386537621713,0.00352240871723117,13.6318002760823,2.11813089953154,1,5.38919801382692,0.423626179906306,0.0199735413387501,0.403652638567557,0.0332469528535016,0.403652638567557
"1468","CHPF",0.000223081038981405,0.00352859838105646,13.6259461099789,2.1769166043895,1,5.51541852884255,0.435383320877902,0.00552923253290366,0.429854088344997,0.0309917541595297,0.429854088344997
"1469","CARD6",0.000222951103151523,0.00352859838105646,13.6270399813866,0.669071903206644,1,5.35911125332749,0.133814380641328,0.00622024221586519,0.127594138425464,0.033820745292462,0.127594138425464
"1470","ST8SIA4",0.000223413210497297,0.00353144854361578,13.62315262295,3.79400185393707,1,4.87161087842918,0.758800370787413,0.0309544872533165,0.727845883534097,0.0463600813490459,0.727845883534097
"1471","RASGRP1",0.000223971668986991,0.00353786927299912,13.6184655330919,2.76045192694379,1,3.08175070938579,0.552090385388757,0.0480860524898516,0.504004332898906,0.142309216982716,0.504004332898906
"1472","KNTC1",0.000224522469793542,0.00354302278525036,13.6138542343149,0.259545148089627,1,6.15968730394934,0.0519090296179251,0.0021365082528128,0.0497725213651126,0.0227809230907446,0.0497725213651126
"1473","EIF4EBP1",0.000224602881850309,0.00354302278525036,13.6131819790912,0.36893798374963,1,6.865444228641,0.0737875967499262,0.00149577296734819,0.0722918237825779,0.0180088633531152,0.0722918237825779
"1474","IER2",0.000225003052553703,0.00354452266382227,13.6098401025353,0.711164413876898,1,7.87967131354068,0.142232882775379,0.000469605861286295,0.141763276914093,0.0151770813828478,0.141763276914093
"1475","MGST2",0.000224972657733061,0.00354452266382227,13.6100937233061,0.309547338733137,1,6.8366620667486,0.0619094677466269,0.00123406008404067,0.0606754076625868,0.0181435649762051,0.0606754076625868
"1476","RCN1",0.000225618489334146,0.00355180976840665,13.6047121816804,0.188468002693424,1,7.33755755062175,0.037693600538685,0.000387573981750498,0.0373060265569344,0.0163064374812662,0.0373060265569344
"1477","EEF1G",0.000225846421762021,0.00355299083010313,13.6028165869833,0.22041853255261,1,10.1631859833781,0.0440837065105224,2.58303620256726e-05,0.0440578761484963,0.0183867243474794,0.0440578761484963
"1478","RPS6",0.000226056303940464,0.00355388652121828,13.6010728107798,0.173874519615263,1,10.1702378567394,0.0347749039230526,2.18248182345642e-05,0.0347530791048181,0.0184195880847445,0.0347530791048181
"1479","NFE2L3",0.000226597742704842,0.00355758456046601,13.5965818657372,2.08047361603089,1,5.87036077543042,0.41609472320618,0.0101422181123081,0.405952505093871,0.02582842496302,0.405952505093871
"1480","COL27A1",0.000226489170381637,0.00355758456046601,13.5974815477466,0.440764913405648,1,6.12078821191584,0.0881529826811301,0.0082472917026169,0.0799056909785128,0.0231385037262356,0.0799056909785128
"1481","GLUL",0.000227165166111887,0.00356127473232831,13.5918869809346,1.68585858095668,1,6.84775563731681,0.337171716191335,0.00323689627886641,0.333934819912469,0.0180911353262657,0.333934819912469
"1482","CENPN",0.00022738093680547,0.00356127473232831,13.5901047857193,0.196487147399978,1,7.82213302426653,0.0392974294799954,0.00366323152847264,0.035634197951523,0.0152612682168973,0.035634197951523
"1483","MSTRG.25583",0.000227445847081047,0.00356127473232831,13.5895689815461,0.640530821587483,1,6.7188599727724,0.128106164317496,0.00338549997590254,0.124720664341594,0.0187421804474605,0.124720664341594
"1484","RP11-506N2.1",0.00022719061006469,0.00356127473232831,13.5916767335301,9.74010808223162,1,0.791378228601183,1.94802161644632,0.0463344234729694,1.90168719297335,0.693947426941026,1.90168719297335
"1485","MSTRG.7548",0.000228110073340886,0.00356790085738518,13.5840949412073,1.67576177699071,1,4.70048583327319,0.335152355398142,0.0210252390707165,0.314127116327425,0.0519835065766365,0.314127116327425
"1486","MSTRG.27451",0.000228176135052263,0.00356790085738518,13.5835513899752,1.42248301291892,1,6.37051538236087,0.284496602583785,0.0141684625593389,0.270328140024446,0.0210367469586583,0.270328140024446
"1487","MSTRG.793",0.000228628748339757,0.00356962442487426,13.5798315785448,0.421087849223882,1,6.86191411445721,0.0842175698447768,0.0063378964632221,0.0778796733815543,0.018025153406917,0.0778796733815543
"1488","MSTRG.15710",0.000228900860434784,0.00356962442487426,13.5775987898147,1.3227388044836,1,4.62929912105308,0.264547760896719,0.0325781929870626,0.231969567909657,0.0543943019860994,0.231969567909657
"1489","IGFBPL1",0.000228732255554592,0.00356962442487426,13.5789819449739,1.40221443319472,1,4.46798128967066,0.280442886638943,0.0106801312429554,0.269762755395988,0.0599579761481861,0.269762755395988
"1490","KIF12",0.000228825125569893,0.00356962442487426,13.5782199559891,4.43633690125222,1,5.03013526469122,0.887267380250443,0.00885430930864499,0.878413070941799,0.0415960239532061,0.878413070941799
"1491","MSTRG.8380",0.000230678179774495,0.00359251889091164,13.5630806331623,0.782429426858601,1,8.05080863208427,0.15648588537172,0.000351621646583058,0.156134263725137,0.0149741572515819,0.156134263725137
"1492","DGKD",0.00023062799357414,0.00359251889091164,13.5634890339493,0.454075093822826,1,6.4326773970862,0.0908150187645652,0.0035065910612601,0.087308427703305,0.0205698461702689,0.087308427703305
"1493","FBXL18",0.000231510322987967,0.00360306353981808,13.5563219116865,0.582077052911892,1,5.7355593084607,0.116415410582379,0.00507956323389663,0.111335847348482,0.0275996796143801,0.111335847348482
"1494","AGPS",0.000231847715354937,0.00360348730032596,13.5535885612033,0.301407330205297,1,5.50922425791743,0.0602814660410601,0.000780494972307158,0.0595009710687523,0.0310968873125649,0.0595009710687523
"1495","FKBP1A",0.000231728530013095,0.00360348730032596,13.5545536711736,0.203377493613712,1,7.98396452715659,0.0406754987227425,0.000382313598014692,0.0402931851247276,0.0150450388734301,0.0402931851247276
"1496","LMNA",0.000232544760212255,0.00361190511249462,13.5479541943439,0.19930589668914,1,8.04286511288522,0.0398611793378279,0.00060208007623295,0.039259099261595,0.0149820230442104,0.039259099261595
"1497","MSTRG.7941",0.000232730369849295,0.00361237332920389,13.5464567399914,0.60363901025066,1,6.14560710175741,0.120727802050132,0.0122142352772123,0.10851356677292,0.0229088266604376,0.10851356677292
"1498","ABRACL",0.000233162700294549,0.00361666789322038,13.5429734619549,0.279538786232872,1,6.30640724769124,0.0559077572465746,0.00109275086028039,0.054815006386294,0.0215376298695911,0.054815006386294
"1499","RP11-469H8.6",0.00023369730437253,0.00362254207098072,13.538675156305,9.91635141514173,1,1.50329099013373,1.98327028302835,0.135240684116302,1.84802959891204,0.430962340003219,1.84802959891204
"1500","BASP1",0.000233988860398395,0.00362464344014473,13.536335170944,0.933457684817941,1,8.68242392562214,0.186691536963589,0.00016566395804119,0.186525873005547,0.0148203213986395,0.186525873005547
"1501","MSTRG.26589",0.000234329908202778,0.00362750815922701,13.5336016976935,22.1567060880716,1,4.12732367431889,4.43134121761431,0.166820784394829,4.26452043321949,0.0730860847885491,4.26452043321949
"1502","SERPINA6",0.000235197150665569,0.00363850237139188,13.5266688313653,6.99852798591753,1,4.34775777397435,1.3997055971835,0.0378485063595664,1.36185709082394,0.0643332681470698,1.36185709082394
"1503","MSTRG.11383",0.000235509879780228,0.00363850237139188,13.5241751457722,0.217925259979053,1,7.51616124673226,0.0435850519958109,0.00149735314325467,0.0420876988525559,0.0158490334756404,0.0420876988525559
"1504","SH3RF3",0.000235488138433208,0.00363850237139188,13.5243484021762,11.1341866525527,1,2.33627756394782,2.22683733051054,0.197625555924333,2.02921177458621,0.24136763678185,2.02921177458621
"1505","TFCP2L1",0.000235724760742102,0.00363940235256045,13.5224636296116,1.23957351148837,1,5.56753141470398,0.247914702297674,0.00154547438898202,0.246369227908692,0.0301290312221391,0.246369227908692
"1506","MIR503HG",0.000236082659968974,0.00364250776031811,13.5196164671925,3.87040420887279,1,3.66270041199773,0.774080841774559,0.0664392702603785,0.70764157151418,0.0966758559163129,0.70764157151418
"1507","ASAP2",0.000236363277696937,0.00364441746553817,13.517387135646,0.561972530973263,1,7.00089035044914,0.112394506194653,0.000664296346891329,0.111730209847761,0.0174296309564013,0.111730209847761
"1508","MSTRG.625",0.000236792910939051,0.00364620283537428,13.5139791319854,1.05321067535111,1,5.81518716615262,0.210642135070221,0.0160586377812033,0.194583497289018,0.0265270865619071,0.194583497289018
"1509","SLC19A2",0.000236725069737166,0.00364620283537428,13.5145168580323,0.314923853872145,1,6.32847209319346,0.0629847707744289,0.00183030896773931,0.0611544618066897,0.0213627645196977,0.0611544618066897
"1510","WDR4",0.000237507775825479,0.00365478852919261,13.5083223556575,0.254679832174121,1,6.470787565975,0.0509359664348243,0.00219761562484023,0.048738350809984,0.0202921041105125,0.048738350809984
"1511","ARHGAP12",0.00023831473292047,0.00366477904311054,13.5019574264935,0.178506484430887,1,7.63305589263409,0.0357012968861772,0.00227690225894359,0.0334243946272338,0.0155960884501795,0.0334243946272338
"1512","FANCF",0.000239133113238147,0.00367403170104502,13.4955245400522,0.320447719979168,1,5.9129928080594,0.0640895439958337,0.0034048616522264,0.0606846823436072,0.0253147835415365,0.0606846823436072
"1513","GPC1",0.000239390772739807,0.00367403170104502,13.4935037964076,0.547386539343337,1,7.10572260543994,0.109477307868668,0.000590430567225526,0.108886877301442,0.0170370090108832,0.108886877301442
"1514","MSTRG.27914",0.000239312054991876,0.00367403170104502,13.4941209227004,1.00443835029609,1,5.744211915306,0.200887670059217,0.0116304823588577,0.18925718770036,0.0274793514216539,0.18925718770036
"1515","UNC119B",0.000239949520593707,0.00368017627756791,13.4891292298897,0.394885731358889,1,5.77050557974648,0.0789771462717773,0.00237782348436902,0.0765993227874089,0.0271194016345436,0.0765993227874089
"1516","NIFK",0.000240173282889494,0.00368117836492103,13.4873802210451,0.327446522859017,1,6.29762996942753,0.0654893045718034,0.00399920836089457,0.0614900962109088,0.0216079644490455,0.0614900962109088
"1517","MSTRG.11074",0.000240980349591784,0.00368712766123753,13.4810855036151,1.10499096073013,1,5.35673212616317,0.220998192146026,0.0213698968687826,0.199628295277243,0.0338667343247568,0.199628295277243
"1518","MPV17",0.000240753559619727,0.00368712766123753,13.4828522034323,0.245496419682111,1,6.64026505196618,0.0490992839364228,0.00116396434985471,0.0479353195865675,0.0191876240019267,0.0479353195865675
"1519","TRIB3",0.00024103748138319,0.00368712766123753,13.4806407096833,0.360122049491212,1,6.42538982474979,0.0720244098982426,0.00116822643055243,0.07085618346769,0.0206237474621238,0.07085618346769
"1520","MSTRG.22055",0.000241253277519459,0.00368800076081721,13.4789616081543,0.487172480003671,1,6.07328500392666,0.0974344960007342,0.00977849137320667,0.0876560046275276,0.0235941278295168,0.0876560046275276
"1521","IL17RB",0.000241468324854615,0.00368886127305841,13.4772898380671,1.70288046075454,1,4.38342384388124,0.340576092150907,0.0166058127713491,0.323970279379558,0.0630106696632926,0.323970279379558
"1522","RP1-244F24.1",0.00024251848182041,0.00370247006805457,13.4691474511368,12.4252181632602,1,0.701768881808372,2.48504363265203,0.0907063991454783,2.39433723350656,0.736083837143871,2.39433723350656
"1523","PNPT1",0.00024309613138496,0.00370641844413446,13.4646837827854,0.338273451499669,1,7.45654747979268,0.0676546902999341,0.0020211006685139,0.06563358963142,0.0159920003830065,0.06563358963142
"1524","MSTRG.17539",0.000242954675590419,0.00370641844413446,13.4657758643112,0.528561013695396,1,8.31346025805888,0.105712202739079,0.000382097602347382,0.105330105136732,0.0147976612012333,0.105330105136732
"1525","HNF1A",0.000243591646337534,0.0037091058285052,13.4608633019803,0.818913231465099,1,6.31692746847483,0.16378264629302,0.002543734428357,0.161238911864663,0.0214539155422694,0.161238911864663
